video_id,title,description,channel_title,channel_id,published_at,search_keyword,url,view_count,like_count,comment_count,duration
i8OdBcMiTaM,"Whales, Trump &amp; the Biggest Liquidation in History — The Real Story.",The markets didn't just crash… they were played. $19 billion in crypto liquidations. Stocks collapsing across the board. A $100M ...,Squid Traders,UCK-b6ujpcBlhCqhXCgIj4_Q,2025-10-12T09:52:27Z,whale liquidation October,https://www.youtube.com/watch?v=i8OdBcMiTaM,35,9,3,PT11M29S
5vHXGnN7uMM,Whales liquidate $50M in shorts as Bitcoin hits 116K  #money#crypto #bitcoin,Whales liquidate $50M in shorts as Bitcoin hits 116K Over $50 million in short positions were liquidated within 12 hours as ...,PlainBlock Daily,UCtj_fkUe6Mw7Bp53zYZ_exw,2025-10-29T11:00:11Z,whale liquidation October,https://www.youtube.com/watch?v=5vHXGnN7uMM,43,0,0,PT1M14S
CKNk9aJeln4,$11 B Whale Shorts Bitcoin &amp; Ethereum Before Crash,On-chain data shows an $11 billion crypto whale opened $900 million in shorts on Bitcoin and Ethereum just hours before the ...,PluggedInCrypto,UCbdxhFTkT9harpoNGzY926g,2025-10-12T16:23:00Z,whale liquidation October,https://www.youtube.com/watch?v=CKNk9aJeln4,42,1,0,PT43S
BXEobaPomPc,TRUMP create the BIGGEST crypto MANIPULATION EVER?! 🚨 This whale KNEW something!😱 #bitcoin #trump,,Inside Crypto,UCF7-hnttvAW-fvAwVAncXDg,2025-10-12T18:40:42Z,whale liquidation October,https://www.youtube.com/watch?v=BXEobaPomPc,67,3,0,PT42S
lsxmBEhjqLw,Barron Trump Made $300 Million+ From The Crypto Crash!,"In today's crypto breakdown, Barron Trump reportedly made $200 million from a perfectly timed Ethereum trade just 30 minutes ...",Secrets to Trading 101,UC6Eslignc2iGWFGzF8duQNg,2025-10-14T15:31:30Z,whale liquidation October,https://www.youtube.com/watch?v=lsxmBEhjqLw,3057,39,2,PT41S
MzI1lLXaaPQ,Binance&#39;s Epic Fail: Whale&#39;s Dump and $100 Airdrop Drama! #shorts,A Binance order book migration led to a significant liquidation. Speculation surrounds the whale's identity and the event's impact ...,Maktub,UCNyRvSb08kl52O4LdzkP9hA,2025-10-19T18:47:42Z,whale liquidation October,https://www.youtube.com/watch?v=MzI1lLXaaPQ,9,1,0,PT1M50S
Go4EC5iyyhA,Liquidation Alert,"""Crypto Whale Liquidation""",Blockchains Blueprint,UCGVQb8ZgOTAlEbHy8m1SFGg,2025-10-22T08:45:35Z,whale liquidation October,https://www.youtube.com/watch?v=Go4EC5iyyhA,243,3,0,PT13S
bvNk_3Bsmac,"Crypto Recap Oct 12, 2025 | $19B Crash, Whale Bet &amp; Ethena Depeg","Welcome to “Crypto Recap Oct 12, 2025” — here's your lightning update on the biggest crypto moves: • $19 billion wiped out after ...",InvestToFinancialFreedom,UCHOLe9gWwsveoGtMZhCChAw,2025-10-13T07:30:10Z,whale liquidation October,https://www.youtube.com/watch?v=bvNk_3Bsmac,159,6,1,PT44S
QnJJZDeYdl0,"Bitcoin Pump: Leverage, Whales, and Liquidation Levels! #shorts","Bitcoin's recent price pump is driven by leveraged longs, while spot volume declines. Whales are stacking sell orders near ...",Myles G Investments,UCo0pfxcIxqqNRY3i_sbesIQ,2025-10-24T02:01:12Z,whale liquidation October,https://www.youtube.com/watch?v=QnJJZDeYdl0,719,24,0,PT1M5S
TJK4w51Wde8,Industry in Check.                                    #RareEarths #FinancialMarket #Bitcoin #Whales,"In this video, we analyze how China used its control over rare earths to challenge the United States and impact global markets.",JB Unveiled ,UC8wOx1MI98BFhp2pZQRZzoQ,2025-10-15T01:18:30Z,whale liquidation October,https://www.youtube.com/watch?v=TJK4w51Wde8,2,0,0,PT34S
aG-GYxMAx_Y,WE LOST MILLIONS IN CRYPTO TODAY……,WEEX: https://www.weex.com/events/trading-challenge/aster?vipCode=2hwu DAILY $500 GIVEAWAY! PIONEX: ...,Crypto Kid,UC-4gvmqwDxMLtU-i_p3Ut9w,2025-10-11T14:05:08Z,whale liquidation October,https://www.youtube.com/watch?v=aG-GYxMAx_Y,32031,1632,500,PT8M32S
B79RTY5_gIc,📊 5 Shocking Facts from Bitcoin&#39;s Oct 17 Max Pain Meltdown! 😲,"Goal: Unravel the lessons from BTC's $105K plunge—options expiry wiped out billions, but what did it really expose?",Strawberry Hwang in Korea,UCsFO0NxsQDqWjpUC4NMFmJA,2025-10-20T10:22:10Z,whale liquidation October,https://www.youtube.com/watch?v=B79RTY5_gIc,346,1,0,PT2M53S
1Pm1r6FQV4o,💰 Liquidation Heatmap Explained !!! Coinglass Liquidation Map | Coinglass Whales Orders,Join our prem for Gold Trading. Just Make Acct On Exness: https://one.exnessonelink.com/a/3i980fb9oh Send Your UID At ...,CRYPTO STAR 512,UCuMvwdNUgrY5miXDRE2yPVg,2025-10-01T11:03:33Z,whale liquidation October,https://www.youtube.com/watch?v=1Pm1r6FQV4o,547,14,10,PT8M39S
Fofgldr5fnE,$19.2 BILLION Liquidated — The Biggest Crypto Crash in History Explained,Crypto Chino Social Media Links - https://linktr.ee/imchino We just witnessed one of the biggest crypto liquidations in history ...,Crypto Chino,UCh3XfTCelFnmWRGoIItM4vw,2025-10-13T11:19:37Z,whale liquidation October,https://www.youtube.com/watch?v=Fofgldr5fnE,569,6,3,PT9M31S
Gn7y5KRVC6I,WHALES ARE SELLLING THEIR CRYPTO! TOP SIGNAL?!,JOIN 3300+ GLOBAL MEMBERS INSIDE IC VIP 60 DAY MONEY BACK GUARANTEE https://joinicvip.com/ ▻THE BEST ...,Intelligent Cryptocurrency - Dirk Crypto Diggy,UCRF2-5W_uwflhpj6Hf6r4Jw,2025-10-22T08:44:49Z,whale liquidation October,https://www.youtube.com/watch?v=Gn7y5KRVC6I,1056,33,1,PT1M
lLsyJMclQbU,"Crypto Market CRASH or COMEBACK? $19B Wiped! Bitcoin &amp; Ethereum Breaking News (Oct 14, 2025)","Crypto Market Update – October 14, 2025! Bitcoin drops below $113K, Ethereum slides under $4K, and over $19 billion got ...",Crypto Insider JR,UCQMLovciUEIMfyzNryDV0Sg,2025-10-14T18:35:34Z,whale liquidation October,https://www.youtube.com/watch?v=lLsyJMclQbU,18,4,0,PT50S
Bms_A5w2d0Y,Historic $16B Bitcoin Liquidation  Why a Rebound Is Coming Soon #trading  #cryptocurrency,Bitcoin's $16B bloodbath wasn't a coincidence. Massive whales cashed out before Trump's tariff threats and one made $192 ...,CoinRaptor,UCYIRr-3m9f6G8j1DNZAzZsw,2025-10-12T03:42:09Z,whale liquidation October,https://www.youtube.com/watch?v=Bms_A5w2d0Y,640,8,2,PT42S
f6aAYcDpozA,XRP Whale Moves $415 Million – Market Manipulation Warning,Become a member of this channel to enjoy the benefits: https://www.youtube.com/channel/UC06fVfqPnMTa_rNzY-pvVRg/join ...,XRP Community 🅧,UC06fVfqPnMTa_rNzY-pvVRg,2025-09-22T17:01:03Z,whale liquidation October,https://www.youtube.com/watch?v=f6aAYcDpozA,332,2,0,PT43S
1OyhwrGHFrM,$20 Billion Liquidated! Big Bitcoin Manipulation? What’s Next for Crypto Market?”,For Registration In Premium Whatsapp Group Contact Me Via WhatsApp :+923022883956 WhatsApp Channel: (Must Enable ...,Crypto Mobi,UCWu9nZmxCL1gmS8IHymPiZA,2025-10-11T00:09:52Z,whale liquidation October,https://www.youtube.com/watch?v=1OyhwrGHFrM,18489,625,150,PT12M7S
ApF3-pgkH4Q,Trump Whale? Bitcoin’s $300T Shock &amp; The Big Dip Feast,"A mysterious “Trump whale” just triggered three brutal Bitcoin shorts, billions liquidated, and a tragic loss — then PayPal's PYUSD ...",StockSnaps,UCnUWunxCsWdH_AW-BNnon1A,2025-10-18T05:21:45Z,whale liquidation October,https://www.youtube.com/watch?v=ApF3-pgkH4Q,27,1,0,PT1M48S
KXG8ya-5cXQ,BlackRock just ate all the overleveraged longs 😭📉,BlackRock just dumped on every overconfident trader at the top BTC whales don't HODL — they feed. 125K longs wiped out ...,Dynamic Trader,UC5hDsOsAz0TC4-IIKyaDh2w,2025-10-18T05:38:01Z,whale liquidation October,https://www.youtube.com/watch?v=KXG8ya-5cXQ,754,8,0,PT11S
qWtc8fEvlyU,BTC at $107K — Is the October Liquidation Coming Back?,"Crypto Market Pulse - Welcome to your Crypto Market Pulse—where we break down the biggest moves, boldest trends, and what ...",Metaverse and Crypto ,UCr4KlNTZcaccklWT9HylQsw,2025-10-16T18:41:56Z,whale liquidation October,https://www.youtube.com/watch?v=qWtc8fEvlyU,12,0,2,PT3M13S
LKYrLsOltdU,"Today Crypto News Update | $217M Liquidation Shocks Market | Bitcoin, SHIB, PEPE Latest 🔥","Today's crypto market is shaking — over $217 million got liquidated in just 24 hours! Bitcoin (BTC) dropped below $113K, SHIB ...",Crypto Insider JR,UCQMLovciUEIMfyzNryDV0Sg,2025-10-29T02:50:46Z,whale liquidation October,https://www.youtube.com/watch?v=LKYrLsOltdU,350,6,0,PT43S
55OSjPE7U0U,Whale Tactics: How Institutions Manipulate Crypto Prices #shorts,CryptoManipulation #Whales #Bitcoin #Tariffs #CryptoCrash #Liquidations #CryptoNews #MarketManipulation #Finance ...,saratoshi🌟,UCa5E6HYvrBSkY091_VAEpIg,2025-10-11T15:12:37Z,whale liquidation October,https://www.youtube.com/watch?v=55OSjPE7U0U,348,7,0,PT48S
WboN5wbHLCU,Was The $19B Liquidation RIGGED? The Whale Who Made $200M,"Over the past 48 hours, the crypto market saw the largest liquidation event in its history. Nineteen BILLION dollars in leveraged ...",The Capital Mindset Crypto and Stocks,UCHzee8iDZslp9SHKveoRLJQ,2025-10-12T17:53:38Z,whale liquidation October,https://www.youtube.com/watch?v=WboN5wbHLCU,177,19,1,PT6M48S
V3glxvi_mXs,The crypto scam - crypto campfire - 15 October 2025,"cryptonews #bitcoin #btc #crypto Crypto Campfire covers crypto's historic $19B+ liquidation event, with Bitcoin holding strong ...",Adam Stokes,UC_LynnVoF0RJV6BjNJW26Ig,2025-10-15T11:10:52Z,whale liquidation October,https://www.youtube.com/watch?v=V3glxvi_mXs,1741,167,17,PT1H59M23S
zJhOXRPBvqs,“Crypto BLOODBATH 2025! Bitcoin Falls Below $110K | Full Story Explained”,"The crypto market just faced one of the biggest collapses in history. In this video, we'll break down everything that happened in ...",Globyn,UCq02ZwGj6XR7EimcD41vS7Q,2025-10-14T13:02:05Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=zJhOXRPBvqs,9,1,0,PT4M2S
fXt6sXXaKX4,Crypto Bloodbath 2025: $1.8B Wiped Out in a Single Day! 😱 BTC &amp; ETH Crash Analysis #trading #btc,Crypto Alert! The crypto market just faced the largest single-day wipeout of 2025 – $1.8 BILLION liquidated in just 24 hours!,Delta Exchange,UCaw-1cUd74wvEatvZna0TzQ,2025-09-23T09:34:04Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=fXt6sXXaKX4,4868,335,13,PT1M34S
2uK8rup7Bfw,Crypto Bloodbath 2025 Who Lit the Fuse — Jack Ma’s,"The crypto market has seen crashes before — but nothing like this. In 2025, the bloodbath has begun, shaking even the strongest ...",MindShift Nation,UCkMbFGbzTf5V3gHkHQhhCVA,2025-10-19T18:32:24Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=2uK8rup7Bfw,176,3,1,PT35M38S
8sfvBZANS8E,Crypto Bloodbath 2025: Who Lit the Fuse? — Jack Ma’s Reality Check,Crypto Bloodbath 2025: Who Lit the Fuse? — Jack Ma's Reality Check The night the charts turned red — the world of crypto ...,Jack Ma,UCs-L59HAhzvzNlJreM-dUdA,2025-10-14T21:34:03Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=8sfvBZANS8E,1070,21,13,PT32M44S
Lu5lfRkOJAE,"Crypto Bloodbath 💀 The Worst Crash of 2025 Just Happened | Bitcoin, Ethereum &amp; Altcoins Collapse","Crypto Bloodbath The Worst Crash of 2025 Just Happened | Bitcoin, Ethereum & Altcoins Collapse ...",CryptoReactor,UC49VGaTTIPkjeVC6Rku6hzQ,2025-10-11T14:13:37Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=Lu5lfRkOJAE,4,0,0,PT7M14S
oZkdIlOuxMQ,HUGE CRYPTO BLOODBATH..... WHAT IS NEXT?!?!?,WEEX: https://www.weex.com/events/trading-challenge/aster?vipCode=2hwu DAILY $500 GIVEAWAY! PIONEX: ...,Crypto Kid,UC-4gvmqwDxMLtU-i_p3Ut9w,2025-10-11T10:33:52Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=oZkdIlOuxMQ,9560,410,140,PT11M5S
F01tSM3sjLE,Crypto Bloodbath (October 12 2025): $19B Wiped Out in One Day — What’s Next?”,"In just 24 hours, the crypto world saw a historic $19 billion wiped out after the U.S. announced sweeping tariffs on China — Bitcoin ...",Everything & Nothing,UCa_uhTDJZL1sgH_-hET7Mxw,2025-10-12T20:15:00Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=F01tSM3sjLE,16,1,0,PT6M3S
uzq3tlYmR-A,🔥Big Crypto Crash | Crypto Market Red Alert # Crypto crash #BitcoinNews #CryptoUpdate #CryptoAlert,Big Crypto Crash | Crypto Market Red Alert # Crypto crash #BitcoinNews #CryptoUpdate #CryptoAlert #cryptocrash #bitcoinnews ...,Digital Lovers,UCsC5poyVTWQe_laEx8xzqPQ,2025-09-28T07:41:32Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=uzq3tlYmR-A,791,41,2,PT11S
ugHb0cxzCIM,CRYPTO CRASH: $128 BILLION WIPED OUT! (October 2025 Market Bloodbath),"The crypto world is in freefall! In the last 72 hours, a colossal $128 Billion has been erased from the market, sending Bitcoin below ...",TechLuv,UC4EPQjIG8XB8976zxYo_rBg,2025-10-19T06:54:46Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=ugHb0cxzCIM,5,0,0,PT9S
oafyUNV1fz0,The Bloodbath for Leverage Traders in 2025 #trading #crypto,"Welcome back to Boni's Life! In this episode, we take an in-depth look at the fundamental differences between spot trading and ...",Boni,UCVM098G2EiKpzNdk8VeDNOg,2025-09-24T10:07:18Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=oafyUNV1fz0,68,6,0,PT44S
uR7ipcDWn88,The Untold Side of Crypto bloodbath #shorts,"The crypto market crashed hard on 10th October 2025, wiping out over $19 billion in liquidations! While millions of traders lost ...",THE STOCKTALES,UCLTj8FenNcJxw4clSuY0S9w,2025-10-16T16:11:28Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=uR7ipcDWn88,257,20,0,PT1M16S
qRBVAjZNllc,🔥 Crypto Blood Bath 2025: Markets Melting Down or Massive Opportunity? 💀💰,"Crypto markets are bleeding red — Bitcoin, Ethereum, and altcoins are all taking heavy hits. But is this just another crash... or the ...",VI CRYPTO,UCJtcbGBrDtBmeCkeAK37AZg,2025-10-18T04:39:11Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=qRBVAjZNllc,33,9,0,PT4M59S
b5LH59ViOtk,crypto futures trading #crypto #bitcoin #shorts,,Khuncoin,UCC8izhZtyjI7bCsvAc4amRw,2025-10-10T17:23:17Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=b5LH59ViOtk,91793,793,32,PT22S
ZceqopoRULE,🚨 1.6 MILLION TRADERS LIQUIDATED — $19B WIPED OUT | Crypto Bloodbath #Shorts,ibkr_forecast #CryptoCrash #Bitcoin BREAKING: The largest crypto liquidation event in history — 1.6 MILLION traders liquidated ...,world.speaks.s,UC7IxibWGzY-8-RGVYRkKOnw,2025-10-12T06:39:22Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=ZceqopoRULE,2447,3,3,PT6S
AW6ZmPI-hEY,"💥 $200,000,000 Wiped Out! 😱 Massive #Crypto Crash in Just 4 Hours| #Bitcoin #CryptoNews #MarketCrash","Crypto Bloodbath Alert: Over $200 million in liquidations just hit the crypto market in the past 4 hours, sending shockwaves ...",World Crypto Affairs,UC1BTxDiknKswSDpmw657xzQ,2025-10-15T18:00:20Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=AW6ZmPI-hEY,4,1,0,PT15S
oxOyQHcsXDs,Crypto Crash . #trading #cryptocurrency #bloodbath #forex #btc #ethereum #gold,For best broker use: Best Fintech Forex Broker Award 2025 CXM Direct registration link. https://secure.cxm.com/links/go/208773 ...,TheBlockWise ,UCPzlyHTNbgoXRtKQl9KE-6Q,2025-10-13T01:30:45Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=oxOyQHcsXDs,817,20,2,PT16S
QLSNdiMPzf0,Biggest crypto crash|| crypto bloodbath,,CRYPTO RACH,UC6OeDB-f5omCBh9Qo0l-TZQ,2025-10-14T07:43:43Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=QLSNdiMPzf0,718,4,0,PT7S
eDPJRQlVKE0,Bloodbath day for crypto and Wojak #altseason #crypto #wojak #bitcoin #ethereum,,Wojak Time,UCz0fXuWi5T-n-JhEdD64b0w,2025-10-22T22:46:29Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=eDPJRQlVKE0,36,1,0,PT2M48S
XaFpMeETHyU,Biggest crypto bloodbath#shorts #cryptomarket #bitcoinnews #btc #cryptoworld #bloodbath #btcnews,,Bella Saydu,UC6o9809VlNMPesZ1_NAR7ug,2025-10-19T21:22:44Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=XaFpMeETHyU,292,3,0,PT21S
l93wk70Tp5A,"Biggest Crypto Crash of 2025 Explained | Bitcoin, Ethereum &amp; Altcoins","In this video, we dive deep into the Crypto Market Bloodbath of September 2025 that shocked investors worldwide. From ...",The luxury mindset ,UC5TZYLRWSadW2kHmWTT1w0A,2025-09-26T19:44:55Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=l93wk70Tp5A,17,0,0,PT11M48S
cdon8CDoHU0,Crypto Bloodbath: $1.1B Liquidated in 24H! Ethereum &amp; Bitcoin Crash Explained,"The crypto market just faced a brutal shakeout, with over $1.1 billion wiped out in liquidations within 24 hours. Ethereum led the ...",Coingape TV,UCGxbUzJCxDHSPZkayqc4NLQ,2025-09-26T15:11:15Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=cdon8CDoHU0,26,0,0,PT1M32S
xrqlv68tjfA,Crypto market bloodbath 😱😱 #crypto #bitcoin #trading,Over $19 billion was liquidated from the cryptocurrency market on Friday - the biggest single-120000 day wipeout on record - after ...,LetsGrow,UCL63HmPLC15Txngmc-EBEMw,2025-10-11T16:54:00Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=xrqlv68tjfA,152,0,0,PT25S
GhUZfVig3cE,Bull Run or Bloodbath? ⚠️ Something FISHY Is Happening in Crypto! | November Market Warning!,November 2025 is shaping up to be a make-or-break month for the entire crypto market. With Trump's 100% tariffs on Chinese ...,Coins Future,UChFuiE5Uhi1sQawuI5K4LfQ,2025-10-27T13:30:10Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=GhUZfVig3cE,19,2,0,PT3M43S
nLrSSbBbWT0,Crypto Market BloodBath!,Start Trading here With Delta Exchange India: https://www.delta.exchange/?code=PVIXHL ...,Pushkar Raj Thakur: Stock Market Educator 📈,UCEAAzv2OBqxsSczKJ2QZyGQ,2025-10-12T05:30:34Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=nLrSSbBbWT0,600042,22762,45,PT1M26S
yxS8QulIook,💥 Crypto Bloodbath: $20 Billion in Leveraged Positions Vanish Overnight!,CryptoCrash #CryptoNews #Bitcoin #Altcoins #CryptoMarket #LeverageTrading #CryptoLiquidation #CryptoUpdate #Blockchain ...,HH Crypto Hub,UCjudwuPrc18wKQDh9b3j7OA,2025-10-11T15:50:22Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=yxS8QulIook,51,3,1,PT5S
b82fL5gIcCw,Crypto Bloodbath: Bitcoin and Ethereum  Capitulation  #REKT,, DADS DEFI SPACE,UCC9AGRhjoN7VKJI2XDW3GIg,2025-10-13T04:28:44Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=b82fL5gIcCw,23,0,0,PT16S
LT3am5gF9T0,Blood Bath in Cryptocurrency #crypto #stockmarket,,Lazy Trader,UCy1rD1p-6r9-D1PdXK0A8rA,2025-10-11T08:10:42Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=LT3am5gF9T0,101,1,0,PT12S
5ymEoaQIYx4,Crypto Bloodbath | Biggest Liquidation Event Ever,, DADS DEFI SPACE,UCC9AGRhjoN7VKJI2XDW3GIg,2025-10-13T18:00:05Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=5ymEoaQIYx4,647,1,0,PT16S
zw61MCcAU9g,Crypto CRASH Only one News BTC and All crypto market blood bath 🚿🚿🚿,"Hey Trader's, Welcome to BCA TRADER LIFE, The only channel which share the best way of trading on naked charts. Types of ...",BCA TRADER LIFE ,UCH5QaMBW4GjhzvkPuy6EY6g,2025-10-11T11:13:01Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=zw61MCcAU9g,5,2,0,PT16S
vbpZiSd77BY,🚨 BITCOIN SELL OFF CONTINUES!!!! 🩸 BLOODBATH INCOMING?!!?!! [prophecy fulfilled...?],Bitcoin experiences huge dip as investors panic! Normal #BTC retracement or something much worse? Let's break it down!,Crypto Zombie,UCiUnrCUGCJTCC7KjuW493Ww,2025-09-25T19:00:25Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=vbpZiSd77BY,20879,1686,156,PT29M6S
Gd0pIBSSFrM,Market Crash | Coins High Potential that will Explode #CryptoCrash #CryptoBloodBath #BestCrypto,Market Crash | Coins High Potential that will Explode #CryptoCrash #CryptoBloodBath #BestCrypto #CryptoCrash2025 ...,Digital Lovers,UCsC5poyVTWQe_laEx8xzqPQ,2025-10-14T08:39:42Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=Gd0pIBSSFrM,656,27,5,PT14S
yZx0QmQQ3vg,CRYPTO BLOODBATH: #BTC to $106K!,"BTC just crashed through $106K support, dragging alts like ETH, SOL, and BNB down 10%-15% in hours. Fear & Greed at ...",AirdropsDotCom,UCUWnwA7uj0pR-1ELfvysCPA,2025-10-17T13:11:45Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=yZx0QmQQ3vg,849,0,0,PT34S
5-hwfvCzfTI,&quot;Trump Controls The Market&quot; - China Tariff Threat Causes BILLION DOLLAR Bitcoin BLOODBATH,"Bitcoin rebounds after Trump's tariff threats on China. Anthony Pompliano joins PBD to break down the crypto “crash,” leverage ...",Valuetainment,UCIHdDJ0tjn_3j-FS7s_X1kQ,2025-10-15T14:54:45Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=5-hwfvCzfTI,293622,4662,1079,PT21M10S
CCFm7zg98Pw,crypto Bloodbath 🤔,Crypto Bloodbath #viral #crypto #trading.,Finance with Parthik,UC2HHAWGjdi2xJaKxuQOrujQ,2025-10-11T18:18:20Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=CCFm7zg98Pw,2,0,0,PT1M3S
9W7hdQmA_wQ,"Oct 17, 2025 - Past 24H Crypto Bloodbath: $230B Wiped, Binance Probe &amp; Tether Freeze","Oct 17, 2025 - Past 24H Crypto Bloodbath: $230B Wiped, Binance Probe & Tether Freeze The Daily Block is your quick hit of what ...",The Daily Block,UCakH7vGWpbvPVLofosIT34A,2025-10-17T12:53:34Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=9W7hdQmA_wQ,0,0,0,PT7M24S
njeB_zZKmuw,This Will End Bitcoin…,"Get a 20% DISCOUNT at https://go.bravosresearch.com/Crypto (EXPIRING September 15, 2025 at 11:59pm ET) Subscribing ...",Bravos Research,UCOHxDwCcOzBaLkeTazanwcw,2025-09-12T16:17:47Z,crypto bloodbath 2025,https://www.youtube.com/watch?v=njeB_zZKmuw,139219,3482,356,PT8M
